time,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,us_aqi,temperature_2m,relative_humidity_2m,wind_speed_10m,precipitation
2025-06-13 16:00:00,82.0,26.2,323.0,6.8,14.3,100.0,63,32.6,73,14.9,0.0
2025-06-13 17:00:00,75.9,24.7,346.0,9.6,15.8,92.0,63,31.5,78,15.7,0.0
2025-06-13 18:00:00,66.6,22.3,340.0,12.5,13.9,78.0,64,30.8,82,17.4,0.0
2025-06-13 19:00:00,53.7,20.1,318.0,16.5,11.2,58.0,65,30.0,87,19.1,0.0
2025-06-13 20:00:00,45.5,18.8,299.0,19.5,9.4,44.0,65,30.1,86,15.4,0.0
2025-06-13 21:00:00,43.1,19.0,295.0,20.7,9.3,40.0,66,29.9,88,13.7,0.0
2025-06-13 22:00:00,48.7,20.1,294.0,20.9,9.9,41.0,66,29.9,88,12.3,0.0
2025-06-13 23:00:00,55.8,21.9,281.0,20.3,10.3,43.0,67,29.5,89,9.6,0.0
2025-06-14 00:00:00,60.1,22.9,241.0,18.6,9.9,44.0,67,29.2,91,11.4,0.0
2025-06-14 01:00:00,64.3,22.6,188.0,16.2,9.3,46.0,68,28.9,93,10.9,0.0
2025-06-14 02:00:00,64.5,21.8,151.0,13.8,8.7,48.0,69,28.7,93,10.9,0.0
2025-06-14 03:00:00,63.8,21.0,134.0,11.6,8.0,50.0,70,28.8,92,11.3,0.0
2025-06-14 04:00:00,63.3,20.5,133.0,9.4,7.4,51.0,70,28.6,93,10.5,0.0
2025-06-14 05:00:00,66.4,20.3,157.0,7.5,7.4,55.0,71,28.4,94,10.4,0.0
2025-06-14 06:00:00,63.6,20.5,229.0,8.8,8.8,54.0,72,28.7,93,10.0,0.0
2025-06-14 07:00:00,66.1,22.4,326.0,10.6,10.8,54.0,72,29.1,89,6.6,0.0
2025-06-14 08:00:00,78.9,24.6,391.0,11.5,13.4,61.0,73,30.1,82,6.6,0.0
2025-06-14 09:00:00,91.5,27.9,393.0,10.9,17.1,80.0,73,31.3,75,7.4,0.0
2025-06-14 10:00:00,110.6,32.7,362.0,9.6,21.2,105.0,74,32.1,72,9.7,0.0
2025-06-14 11:00:00,130.9,39.0,334.0,8.2,23.9,126.0,75,32.2,73,11.9,0.0
2025-06-14 12:00:00,147.1,44.1,315.0,6.8,24.0,139.0,76,32.5,70,14.5,0.0
2025-06-14 13:00:00,146.7,44.4,298.0,5.3,22.6,146.0,78,32.8,70,14.5,0.0
2025-06-14 14:00:00,145.3,42.6,297.0,4.9,20.9,146.0,79,32.7,70,14.8,0.0
2025-06-14 15:00:00,149.5,40.9,323.0,5.8,19.2,134.0,80,32.5,72,14.2,0.0
2025-06-14 16:00:00,155.5,39.5,364.0,7.7,17.2,114.0,81,32.3,72,13.3,0.0
2025-06-14 17:00:00,151.8,39.8,401.0,11.3,19.1,106.0,83,31.8,73,9.7,0.0
2025-06-14 18:00:00,145.3,37.5,436.0,17.6,17.7,85.0,84,31.3,78,8.2,0.0
2025-06-14 19:00:00,136.4,35.7,467.0,26.2,15.8,57.0,85,30.6,79,7.9,0.0
2025-06-14 20:00:00,123.9,34.3,468.0,31.5,14.0,37.0,87,29.7,85,10.8,0.0
2025-06-14 21:00:00,109.4,32.1,414.0,30.3,12.5,33.0,88,29.4,89,14.1,0.0
2025-06-14 22:00:00,103.8,29.8,330.0,25.8,11.1,38.0,89,29.2,90,15.0,0.0
2025-06-14 23:00:00,98.0,28.5,260.0,21.8,9.9,42.0,90,29.2,88,11.8,0.0
2025-06-15 00:00:00,93.8,27.8,220.0,19.5,9.0,43.0,91,28.8,92,11.2,0.0
2025-06-15 01:00:00,89.4,27.2,195.0,17.6,8.4,44.0,91,28.6,92,8.3,0.0
2025-06-15 02:00:00,82.0,26.4,180.0,16.4,8.1,44.0,91,28.5,91,6.9,0.0
2025-06-15 03:00:00,82.2,27.8,171.0,15.9,7.9,42.0,92,28.2,93,3.8,0.0
2025-06-15 04:00:00,89.4,28.8,172.0,16.0,8.0,39.0,92,27.9,95,3.2,0.0
2025-06-15 05:00:00,85.7,27.5,200.0,18.8,9.1,34.0,93,27.8,94,1.0,0.0
2025-06-15 06:00:00,79.6,25.8,282.0,17.6,11.1,40.0,94,28.1,95,4.3,0.0
2025-06-15 07:00:00,106.9,27.3,390.0,15.8,13.9,49.0,94,28.5,91,5.2,0.0
2025-06-15 08:00:00,144.4,31.1,456.0,13.7,16.6,61.0,95,29.7,82,7.9,0.0
2025-06-15 09:00:00,194.6,37.0,442.0,11.2,19.2,80.0,95,30.7,75,9.0,0.0
2025-06-15 10:00:00,203.0,40.5,386.0,8.5,21.8,102.0,96,31.5,71,9.8,0.0
2025-06-15 11:00:00,210.9,44.7,339.0,6.4,23.1,119.0,97,32.1,67,10.7,0.0
2025-06-15 12:00:00,207.2,46.3,316.0,5.0,22.4,128.0,97,32.8,62,10.5,0.0
2025-06-15 13:00:00,195.1,45.2,302.0,4.1,20.5,132.0,97,33.4,58,12.1,0.0
2025-06-15 14:00:00,171.4,42.4,305.0,4.2,18.8,130.0,98,32.9,62,13.0,0.0
2025-06-15 15:00:00,147.1,39.2,337.0,5.2,17.8,122.0,98,32.8,67,11.2,0.0
2025-06-15 16:00:00,123.4,35.4,386.0,7.1,17.0,108.0,97,32.3,69,10.0,0.0
2025-06-15 17:00:00,137.4,40.3,429.0,10.1,16.7,100.0,97,32.0,69,9.2,0.0
2025-06-15 18:00:00,120.1,37.0,464.0,15.3,15.9,84.0,97,31.4,75,11.0,0.0
2025-06-15 19:00:00,104.5,34.2,493.0,22.5,14.8,62.0,97,30.7,77,10.5,0.0
2025-06-15 20:00:00,94.5,32.4,496.0,28.4,14.0,44.0,97,30.1,82,10.5,0.0
2025-06-15 21:00:00,92.0,31.1,457.0,31.6,13.8,35.0,97,29.9,84,11.2,0.0
2025-06-15 22:00:00,89.6,30.5,392.0,33.5,13.8,31.0,97,29.7,85,9.9,0.0
2025-06-15 23:00:00,88.5,31.3,334.0,35.1,14.1,27.0,97,29.5,87,7.7,0.0
2025-06-16 00:00:00,88.7,32.9,292.0,36.8,14.3,23.0,97,29.4,87,4.8,0.0
2025-06-16 01:00:00,93.1,35.2,256.0,38.3,14.7,20.0,97,29.4,87,6.0,0.0
2025-06-16 02:00:00,95.0,34.9,235.0,39.3,15.9,17.0,98,29.2,87,6.5,0.0
2025-06-16 03:00:00,88.9,33.9,229.0,39.9,18.3,15.0,99,29.1,88,6.1,0.0
2025-06-16 04:00:00,92.2,33.5,237.0,40.1,21.6,13.0,99,28.9,89,5.1,0.0
2025-06-16 05:00:00,89.4,33.3,264.0,33.5,21.6,20.0,100,28.9,89,5.3,0.0
2025-06-16 06:00:00,97.8,35.0,327.0,32.1,26.5,25.0,100,29.0,90,6.5,0.0
2025-06-16 07:00:00,125.3,39.1,409.0,29.8,33.2,33.0,101,29.6,85,7.9,0.0
2025-06-16 08:00:00,167.6,44.5,459.0,26.4,38.0,49.0,103,31.2,73,6.0,0.0
2025-06-16 09:00:00,175.1,47.7,446.0,20.7,39.3,81.0,104,33.6,59,4.6,0.0
2025-06-16 10:00:00,163.4,50.9,400.0,13.7,38.7,121.0,105,35.9,47,3.6,0.0
2025-06-16 11:00:00,156.9,53.7,364.0,8.4,36.9,153.0,106,37.4,40,4.7,0.0
2025-06-16 12:00:00,144.4,50.8,351.0,5.8,33.3,171.0,107,38.0,42,9.6,0.0
2025-06-16 13:00:00,130.9,46.9,348.0,4.9,28.6,181.0,108,36.8,50,12.7,1.0
2025-06-16 14:00:00,120.1,44.5,352.0,5.3,24.9,182.0,108,35.4,54,15.8,0.0
2025-06-16 15:00:00,117.3,44.2,369.0,7.3,23.4,170.0,108,34.9,57,9.8,0.2
2025-06-16 16:00:00,117.3,43.8,393.0,10.6,23.0,149.0,108,32.5,72,14.5,0.4
2025-06-16 17:00:00,107.6,34.1,406.0,17.3,25.0,88.0,123,32.1,73,10.3,0.4
2025-06-16 18:00:00,115.0,38.1,402.0,27.9,29.5,76.0,125,31.8,74,9.0,0.4
2025-06-16 19:00:00,110.8,40.2,387.0,42.2,35.4,60.0,115,31.1,80,8.6,0.0
2025-06-16 20:00:00,104.1,42.8,364.0,51.3,38.1,47.0,109,30.6,84,5.2,0.0
2025-06-16 21:00:00,99.4,39.6,329.0,50.3,34.7,39.0,111,30.3,89,5.6,0.0
2025-06-16 22:00:00,103.6,37.3,285.0,44.0,28.2,34.0,111,30.1,92,5.7,0.0
2025-06-16 23:00:00,106.4,36.2,244.0,37.6,22.5,31.0,112,29.9,92,7.6,0.0
2025-06-17 00:00:00,106.9,35.3,208.0,32.7,19.2,32.0,113,29.8,91,9.1,0.0
2025-06-17 01:00:00,99.2,33.5,175.0,27.6,16.8,36.0,113,29.6,91,8.3,0.0
2025-06-17 02:00:00,96.6,31.7,154.0,23.1,14.8,39.0,113,29.4,91,8.7,0.0
2025-06-17 03:00:00,95.5,30.0,140.0,18.8,13.0,41.0,112,29.3,91,7.7,0.0
2025-06-17 04:00:00,94.5,29.0,139.0,15.0,11.7,42.0,112,29.2,90,6.0,0.0
2025-06-17 05:00:00,120.6,34.0,175.0,17.5,14.2,43.0,111,29.1,91,7.0,0.0
2025-06-17 06:00:00,113.4,34.5,292.0,18.1,15.4,45.0,112,29.3,86,7.4,0.0
2025-06-17 07:00:00,132.7,36.8,447.0,18.8,17.1,49.0,112,29.8,85,6.9,0.0
2025-06-17 08:00:00,147.1,39.5,534.0,18.2,18.6,59.0,111,31.3,78,8.5,0.0
2025-06-17 09:00:00,140.6,41.0,489.0,15.1,19.8,81.0,111,33.3,67,7.6,0.0
2025-06-17 10:00:00,130.4,41.2,376.0,10.6,20.7,110.0,110,34.7,59,7.9,0.0
2025-06-17 11:00:00,124.8,41.0,289.0,7.1,20.9,130.0,109,35.9,53,11.4,0.0
2025-06-17 12:00:00,120.6,40.4,262.0,5.3,19.8,136.0,108,35.7,56,15.1,0.0
2025-06-17 13:00:00,116.2,39.2,260.0,4.4,18.0,134.0,107,35.2,57,15.2,0.0
2025-06-17 14:00:00,110.6,37.3,268.0,4.6,16.2,127.0,106,35.8,54,15.4,0.0
2025-06-17 15:00:00,102.2,34.9,289.0,6.3,14.7,114.0,105,36.1,50,15.9,0.0
2025-06-17 16:00:00,95.2,32.2,320.0,9.1,13.2,96.0,104,35.5,51,14.7,0.0
2025-06-17 17:00:00,89.2,30.4,342.0,12.0,12.4,82.0,103,34.5,55,13.4,0.0
2025-06-17 18:00:00,82.7,28.6,350.0,16.1,11.7,71.0,103,32.5,64,9.1,0.0
2025-06-17 19:00:00,75.9,27.0,348.0,21.6,10.7,55.0,102,31.0,81,11.7,0.0
2025-06-17 20:00:00,65.7,25.1,334.0,24.9,10.0,44.0,100,30.0,86,12.8,0.0
2025-06-17 21:00:00,56.9,23.9,298.0,24.3,10.0,42.0,99,29.8,88,14.3,0.0
2025-06-17 22:00:00,49.9,23.2,250.0,21.5,10.3,45.0,97,29.6,87,16.4,0.0
2025-06-17 23:00:00,47.5,22.9,208.0,18.3,10.5,48.0,96,29.4,87,15.8,0.0
2025-06-18 00:00:00,46.9,22.7,180.0,14.8,10.5,52.0,95,29.4,85,14.6,0.0
2025-06-18 01:00:00,46.2,22.4,160.0,11.0,10.4,56.0,94,29.3,84,15.4,0.0
2025-06-18 02:00:00,45.1,21.7,146.0,7.9,10.2,60.0,93,29.0,84,14.2,0.0
2025-06-18 03:00:00,43.4,20.9,136.0,6.1,9.6,62.0,92,28.8,86,14.6,0.0
2025-06-18 04:00:00,44.4,20.5,132.0,5.1,8.8,63.0,91,28.5,88,15.5,0.0
2025-06-18 05:00:00,42.3,19.8,146.0,5.5,8.1,64.0,90,28.3,89,15.1,0.0
2025-06-18 06:00:00,41.2,19.6,196.0,6.8,8.9,64.0,89,28.9,88,13.7,0.0
2025-06-18 07:00:00,46.6,21.2,263.0,8.5,10.1,65.0,88,29.4,85,14.6,0.0
2025-06-18 08:00:00,50.9,22.5,303.0,9.2,11.2,69.0,86,30.2,80,15.9,0.0
2025-06-18 09:00:00,53.4,23.4,289.0,8.0,12.1,80.0,85,31.2,74,16.9,0.0
2025-06-18 10:00:00,54.9,23.9,248.0,5.8,12.8,94.0,83,32.1,69,17.6,0.0
2025-06-18 11:00:00,55.5,23.9,217.0,4.1,13.2,104.0,82,32.7,66,17.3,0.0
2025-06-18 12:00:00,53.6,23.1,209.0,3.5,13.1,107.0,80,33.3,62,17.8,0.0
2025-06-18 13:00:00,51.3,22.2,211.0,3.3,12.8,106.0,79,33.5,61,18.5,0.0
2025-06-18 14:00:00,47.1,21.1,218.0,3.5,12.2,102.0,77,33.3,63,19.6,0.0
2025-06-18 15:00:00,44.7,20.0,232.0,3.9,11.4,94.0,76,32.9,65,20.7,0.0
2025-06-18 16:00:00,44.1,19.5,249.0,4.7,10.4,83.0,74,32.2,66,21.1,0.0
2025-06-18 17:00:00,53.4,24.0,259.0,5.9,10.0,74.0,73,31.5,69,21.0,0.0
2025-06-18 18:00:00,53.4,23.5,252.0,7.2,9.7,69.0,73,31.1,73,22.0,0.0
2025-06-18 19:00:00,50.9,23.2,237.0,8.9,9.3,63.0,72,30.2,81,20.2,0.0
2025-06-18 20:00:00,46.7,22.5,224.0,10.1,9.0,58.0,72,29.7,83,21.9,0.0
2025-06-18 21:00:00,45.1,22.3,219.0,10.5,8.9,56.0,72,29.7,84,20.0,0.1
2025-06-18 22:00:00,43.7,22.2,215.0,10.4,8.9,56.0,71,29.4,85,18.4,0.1
2025-06-18 23:00:00,43.8,21.9,206.0,9.9,8.8,56.0,71,29.2,86,18.0,0.0
2025-06-19 00:00:00,42.3,21.2,185.0,8.8,8.5,57.0,71,29.1,85,17.0,0.0
2025-06-19 01:00:00,41.4,20.5,158.0,7.3,8.0,58.0,71,28.9,86,17.4,0.0
2025-06-19 02:00:00,43.2,20.5,139.0,6.1,7.6,59.0,71,28.8,86,17.0,0.0
2025-06-19 03:00:00,46.6,20.9,130.0,5.3,7.1,60.0,71,28.9,85,16.7,0.0
2025-06-19 04:00:00,47.7,20.5,128.0,4.7,6.6,60.0,71,28.8,84,17.8,0.0
2025-06-19 05:00:00,46.0,19.2,138.0,4.4,6.5,61.0,71,28.8,84,18.6,0.0
2025-06-19 06:00:00,43.8,18.2,169.0,5.2,7.0,60.0,71,29.2,81,19.5,0.0
2025-06-19 07:00:00,44.5,17.9,212.0,6.3,7.7,59.0,71,29.5,79,22.8,0.0
2025-06-19 08:00:00,49.1,18.9,237.0,6.7,8.2,60.0,70,30.5,72,25.1,0.0
2025-06-19 09:00:00,56.2,21.0,227.0,5.8,8.4,65.0,70,31.2,67,25.7,0.0
2025-06-19 10:00:00,49.2,19.4,199.0,4.2,8.4,71.0,70,31.7,65,26.6,0.0
2025-06-19 11:00:00,50.5,19.8,180.0,3.0,8.4,77.0,69,32.0,64,26.8,0.0
2025-06-19 12:00:00,49.0,19.8,179.0,2.5,8.2,81.0,69,32.2,64,26.1,0.0
2025-06-19 13:00:00,50.4,20.3,186.0,2.4,8.0,83.0,69,32.4,63,26.5,0.0
2025-06-19 14:00:00,51.0,20.5,195.0,2.6,7.9,84.0,69,32.0,66,25.8,0.1
2025-06-19 15:00:00,49.1,20.4,207.0,3.2,8.1,81.0,69,31.9,67,24.2,0.1
2025-06-19 16:00:00,48.5,20.3,222.0,4.1,8.4,77.0,69,31.8,66,24.1,0.0
2025-06-19 17:00:00,57.2,22.7,233.0,5.5,9.4,72.0,69,31.3,69,24.1,0.0
2025-06-19 18:00:00,55.4,22.6,240.0,7.0,9.4,67.0,69,31.0,73,20.4,0.0
2025-06-19 19:00:00,52.2,21.8,243.0,9.2,9.3,61.0,69,30.2,78,18.6,0.1
2025-06-19 20:00:00,48.8,21.1,243.0,10.6,9.2,56.0,68,29.7,82,18.3,0.1
2025-06-19 21:00:00,45.8,20.4,241.0,10.9,8.9,55.0,68,29.5,84,17.1,0.0
2025-06-19 22:00:00,46.9,20.4,236.0,10.5,8.5,55.0,68,29.3,85,18.4,0.0
2025-06-19 23:00:00,46.7,20.4,223.0,9.7,8.0,56.0,68,29.3,85,17.5,0.0
2025-06-20 00:00:00,45.8,20.0,196.0,8.4,7.5,57.0,68,29.1,84,16.0,0.0
2025-06-20 01:00:00,45.3,19.6,162.0,6.8,7.0,58.0,68,29.0,85,15.8,0.0
2025-06-20 02:00:00,44.5,18.9,138.0,5.5,6.6,59.0,68,28.8,86,16.5,0.0
2025-06-20 03:00:00,43.2,18.2,129.0,4.8,6.4,59.0,67,28.9,84,15.5,0.0
2025-06-20 04:00:00,42.5,17.6,129.0,4.5,6.3,59.0,67,28.8,85,15.5,0.0
2025-06-20 05:00:00,41.3,17.2,142.0,4.6,6.0,59.0,67,28.7,86,15.8,0.0
2025-06-20 06:00:00,39.6,16.6,178.0,5.6,6.6,59.0,67,29.2,86,18.0,0.0
2025-06-20 07:00:00,40.6,17.1,226.0,7.0,7.6,58.0,67,29.4,85,21.6,0.3
2025-06-20 08:00:00,43.9,17.9,256.0,7.6,8.4,60.0,67,30.2,80,23.6,0.6
2025-06-20 09:00:00,45.9,18.5,249.0,6.7,9.1,66.0,66,30.9,76,21.6,0.0
2025-06-20 10:00:00,46.0,18.3,223.0,5.1,9.7,73.0,66,31.3,74,22.8,0.2
2025-06-20 11:00:00,48.2,19.0,205.0,3.9,10.1,79.0,66,31.5,73,22.0,0.5
2025-06-20 12:00:00,47.8,19.2,206.0,3.4,10.1,81.0,66,31.1,75,22.4,0.3
2025-06-20 13:00:00,87.3,27.8,214.0,3.2,9.8,82.0,66,30.9,77,22.5,0.3
2025-06-20 14:00:00,53.3,20.9,225.0,3.4,9.6,81.0,67,31.1,77,22.3,0.3
2025-06-20 15:00:00,50.6,20.5,236.0,4.0,9.6,78.0,67,31.3,75,21.1,0.0
2025-06-20 16:00:00,59.0,22.8,250.0,4.9,9.7,74.0,67,31.2,75,21.3,0.1
2025-06-20 17:00:00,67.8,28.1,266.0,7.0,9.6,66.0,67,30.8,76,19.9,0.0
2025-06-20 18:00:00,65.4,27.3,289.0,10.2,9.6,60.0,67,30.8,80,17.1,0.4
2025-06-20 19:00:00,59.3,26.4,314.0,14.4,9.6,53.0,68,30.2,85,14.7,0.1
2025-06-20 20:00:00,52.7,25.5,324.0,17.0,9.6,48.0,68,29.5,90,13.9,0.1
2025-06-20 21:00:00,51.8,24.4,309.0,16.4,9.5,48.0,69,29.6,89,14.5,0.1
2025-06-20 22:00:00,50.9,23.4,279.0,14.1,9.5,50.0,69,29.4,90,16.3,0.1
2025-06-20 23:00:00,50.4,22.6,247.0,11.7,9.2,53.0,69,29.3,90,16.4,0.0
2025-06-21 00:00:00,49.1,21.5,212.0,9.7,8.6,55.0,69,29.2,90,14.8,0.0
2025-06-21 01:00:00,47.1,20.3,176.0,7.6,7.9,57.0,70,29.1,90,13.4,0.1
2025-06-21 02:00:00,46.2,19.4,149.0,6.1,7.4,59.0,70,28.8,91,14.4,0.1
2025-06-21 03:00:00,46.8,18.9,134.0,5.3,7.2,59.0,70,28.8,90,14.6,0.1
2025-06-21 04:00:00,47.3,18.7,129.0,5.1,7.3,59.0,70,28.8,89,13.6,0.0
2025-06-21 05:00:00,42.7,17.6,143.0,5.0,7.0,59.0,70,28.7,89,14.3,0.0
2025-06-21 06:00:00,41.9,17.5,193.0,6.3,7.9,58.0,70,29.5,88,14.3,0.0
2025-06-21 07:00:00,41.3,17.5,261.0,8.0,9.1,58.0,70,29.8,83,16.1,0.0
2025-06-21 08:00:00,44.0,18.6,301.0,8.8,10.1,59.0,70,30.0,82,18.4,0.5
2025-06-21 09:00:00,46.3,19.4,286.0,8.0,10.8,63.0,70,30.5,79,18.1,0.4
2025-06-21 10:00:00,45.5,19.6,243.0,6.4,11.4,68.0,70,31.2,75,19.8,0.4
2025-06-21 11:00:00,44.5,19.6,210.0,5.0,11.6,73.0,70,31.2,76,21.4,0.5
2025-06-21 12:00:00,44.7,19.6,200.0,4.2,11.4,77.0,70,31.8,73,22.3,0.4
2025-06-21 13:00:00,44.9,20.1,201.0,3.7,10.9,79.0,70,31.7,74,22.0,0.2
2025-06-21 14:00:00,50.2,21.5,208.0,3.8,10.5,80.0,70,31.4,75,22.1,0.3
2025-06-21 15:00:00,40.7,19.3,225.0,4.6,10.4,77.0,70,31.6,74,22.2,0.2
2025-06-21 16:00:00,38.5,18.9,249.0,5.9,10.5,71.0,70,31.2,75,22.2,0.2
2025-06-21 17:00:00,47.7,22.6,268.0,7.2,11.8,68.0,69,30.6,78,20.9,0.0
2025-06-21 18:00:00,45.8,22.6,277.0,9.7,11.7,62.0,69,30.6,82,17.1,0.1
2025-06-21 19:00:00,44.8,22.8,280.0,13.3,11.5,55.0,68,30.1,84,15.3,0.3
2025-06-21 20:00:00,36.7,21.3,279.0,15.9,11.3,49.0,68,29.7,88,14.4,0.1
2025-06-21 21:00:00,35.0,21.1,277.0,17.0,11.2,47.0,68,29.3,89,13.9,0.1
2025-06-21 22:00:00,35.7,21.1,272.0,17.3,11.0,47.0,67,29.3,88,12.7,0.0
2025-06-21 23:00:00,39.0,21.8,257.0,16.8,10.7,47.0,67,29.2,88,12.8,0.0
2025-06-22 00:00:00,40.9,21.9,224.0,15.2,10.1,48.0,67,29.1,88,12.6,0.0
2025-06-22 01:00:00,41.1,21.1,182.0,12.9,9.4,50.0,67,28.9,90,13.2,0.1
2025-06-22 02:00:00,43.2,20.5,151.0,11.0,8.9,52.0,67,28.8,90,12.6,0.1
2025-06-22 03:00:00,43.7,19.8,136.0,9.6,8.5,53.0,67,28.8,89,12.5,0.0
2025-06-22 04:00:00,44.7,19.4,132.0,8.7,8.2,54.0,67,28.8,89,13.6,0.0
2025-06-22 05:00:00,42.8,19.2,147.0,7.0,8.1,57.0,67,28.7,89,15.9,0.0
2025-06-22 06:00:00,45.8,19.4,198.0,9.1,9.2,56.0,68,29.3,86,11.1,0.0
2025-06-22 07:00:00,54.2,21.3,267.0,12.0,10.8,55.0,68,29.2,87,11.8,0.0
2025-06-22 08:00:00,59.1,22.7,311.0,13.3,12.2,57.0,68,30.2,80,15.6,0.1
2025-06-22 09:00:00,67.3,23.4,304.0,11.7,13.5,64.0,68,30.7,75,15.5,0.0
2025-06-22 10:00:00,75.0,24.4,271.0,8.6,14.8,74.0,69,30.7,74,15.5,0.1
2025-06-22 11:00:00,78.2,25.4,243.0,6.0,15.3,82.0,69,30.7,74,16.9,0.1
2025-06-22 12:00:00,79.9,26.8,228.0,4.6,14.5,88.0,70,30.9,74,17.3,0.1
2025-06-22 13:00:00,76.6,26.6,218.0,3.6,13.0,92.0,70,32.1,69,18.0,0.1
2025-06-22 14:00:00,74.7,26.0,218.0,3.4,11.9,93.0,71,31.8,70,18.2,0.1
2025-06-22 15:00:00,65.9,24.6,236.0,3.9,11.7,89.0,71,31.4,73,18.8,0.1
2025-06-22 16:00:00,59.3,23.5,264.0,5.2,11.8,82.0,72,31.1,74,18.6,0.0
2025-06-22 17:00:00,73.8,26.5,288.0,7.3,13.8,79.0,72,30.2,78,19.2,0.1
2025-06-22 18:00:00,60.8,24.2,303.0,10.3,13.4,71.0,73,30.1,79,14.5,0.1
2025-06-22 19:00:00,56.0,23.3,314.0,14.4,12.8,61.0,73,29.8,80,13.5,0.0
2025-06-22 20:00:00,48.2,23.2,319.0,17.5,12.4,53.0,73,29.7,82,13.6,0.0
2025-06-22 21:00:00,45.2,23.2,319.0,18.7,12.5,50.0,73,29.4,84,12.4,0.0
2025-06-22 22:00:00,47.0,23.9,314.0,18.8,12.7,49.0,73,29.1,85,11.6,0.0
2025-06-22 23:00:00,50.2,24.9,296.0,18.2,12.7,49.0,73,29.1,85,9.6,0.0
2025-06-23 00:00:00,50.3,24.6,256.0,16.6,12.0,50.0,74,29.0,85,8.3,0.0
2025-06-23 01:00:00,50.1,23.7,204.0,14.3,11.1,51.0,74,28.8,86,8.9,0.0
2025-06-23 02:00:00,49.1,22.8,165.0,12.3,10.3,52.0,74,28.6,87,9.5,0.0
2025-06-23 03:00:00,48.7,21.9,148.0,10.9,9.7,52.0,74,28.6,88,10.1,0.0
2025-06-23 04:00:00,48.2,21.1,144.0,9.9,9.2,53.0,75,28.5,88,9.8,0.0
2025-06-23 05:00:00,48.1,20.7,156.0,8.1,9.5,56.0,75,28.5,88,9.9,0.0
2025-06-23 06:00:00,46.7,20.3,196.0,9.1,10.4,57.0,75,29.0,88,11.5,0.0
2025-06-23 07:00:00,56.1,22.2,251.0,10.3,11.5,59.0,75,29.6,82,11.8,0.0
2025-06-23 08:00:00,58.6,22.9,285.0,10.6,12.6,63.0,75,30.6,74,15.6,0.0
2025-06-23 09:00:00,64.7,23.6,274.0,9.0,13.4,72.0,75,31.2,71,17.9,0.1
2025-06-23 10:00:00,69.2,24.9,242.0,6.5,14.0,83.0,75,31.4,71,18.1,0.1
2025-06-23 11:00:00,69.2,25.7,218.0,4.6,14.4,92.0,75,32.0,70,17.9,0.2
2025-06-23 12:00:00,69.8,26.1,214.0,3.8,14.4,96.0,75,31.9,71,17.4,0.2
2025-06-23 13:00:00,69.8,26.4,218.0,3.7,14.1,98.0,75,32.2,70,16.5,0.0
2025-06-23 14:00:00,68.5,26.9,226.0,4.0,13.7,97.0,75,32.5,68,16.4,0.0
2025-06-23 15:00:00,63.6,26.1,238.0,4.7,13.2,92.0,75,32.3,69,17.3,0.0
2025-06-23 16:00:00,59.5,25.2,253.0,5.8,12.6,84.0,75,31.7,71,17.3,0.0
2025-06-23 17:00:00,88.5,34.1,266.0,9.1,16.2,79.0,75,31.3,71,17.9,0.0
2025-06-23 18:00:00,86.6,34.6,274.0,11.8,16.2,70.0,76,30.6,81,14.7,0.1
2025-06-23 19:00:00,79.9,33.4,281.0,15.5,16.1,58.0,77,30.2,84,13.1,0.0
2025-06-23 20:00:00,76.1,33.2,290.0,18.6,15.9,48.0,78,29.6,87,12.7,0.0
2025-06-23 21:00:00,73.3,33.3,313.0,20.7,15.5,43.0,79,29.5,86,9.5,0.0
2025-06-23 22:00:00,74.7,32.8,338.0,22.2,14.8,40.0,80,29.3,87,9.0,0.0
2025-06-23 23:00:00,75.7,32.0,342.0,22.2,13.9,39.0,80,29.2,88,9.3,0.0
2025-06-24 00:00:00,71.9,30.0,303.0,19.6,12.4,40.0,81,29.0,89,9.5,0.0
2025-06-24 01:00:00,68.0,27.7,242.0,15.4,10.5,44.0,82,28.9,90,9.9,0.0
2025-06-24 02:00:00,66.6,26.2,195.0,12.3,9.2,46.0,82,28.7,90,9.5,0.0
2025-06-24 03:00:00,66.6,25.5,175.0,11.2,8.5,45.0,82,28.6,90,9.6,0.0
2025-06-24 04:00:00,64.5,24.9,170.0,11.2,8.4,44.0,83,28.5,91,8.9,0.0
2025-06-24 05:00:00,67.8,24.9,181.0,9.6,9.2,47.0,83,28.3,91,9.3,0.0
2025-06-24 06:00:00,68.9,25.4,224.0,9.7,11.0,50.0,83,28.9,90,10.3,0.0
2025-06-24 07:00:00,86.6,28.7,283.0,9.9,13.6,55.0,84,29.5,84,10.7,0.0
2025-06-24 08:00:00,100.6,30.5,318.0,9.5,15.8,63.0,84,30.2,78,11.0,0.0
2025-06-24 09:00:00,106.2,32.4,302.0,8.1,17.5,77.0,85,30.9,74,12.9,0.1
2025-06-24 10:00:00,109.4,34.6,262.0,6.2,18.9,94.0,86,31.3,71,13.2,0.1
2025-06-24 11:00:00,108.7,37.1,231.0,4.8,19.6,108.0,87,32.0,68,14.1,0.0
2025-06-24 12:00:00,106.2,38.5,223.0,4.1,19.4,116.0,88,32.2,67,14.7,0.0
2025-06-24 13:00:00,101.3,38.3,226.0,3.8,18.5,120.0,89,32.7,65,14.4,0.0
